component,website,brand_name,rating,rating_count,reviews,discount_price,original_price,discount_percent,bank_offers,delivery,specification
pendrive,https://www.flipkart.com/sandisk-ultra-shift-usb-flash-drive-3-0-100mb-s-r-32-gb-pen/p/itmca32537848da3?pid=ACCGP4A3WT9XYNFZ&lid=LSTACCGP4A3WT9XYNFZP9H9H7&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_125&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCGP4A3WT9XYNFZ.SEARCH&ssid=z1goounlds0000001707114588306,"SanDisk Ultra Shift USB Flash Drive USB 3.0, 100MB/s R 32 GB Pen Drive  (Black)",3.1,7 Ratings , 0 Reviews,₹535,₹800,33% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': 'Pack of 1', 'Model Name': 'Ultra Shift USB Flash Drive USB 3.0, 100MB/s R', 'Write Speed': 'uto 100mb/sec', 'Other Features': 'Easily transfer documents and other files between devices', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'usage defect', 'Warranty Service Type': 'CARRY IN', 'Not Covered in Warranty': 'physical damage', 'Warranty Summary': '5 YEARS', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/morebyte-4gb-2-0-usb-pen-drive-flash-drive-metal-body-external-storage-device-4-gb/p/itm9e0d1fea613b8?pid=ACCGCH73HTRSVG2Y&lid=LSTACCGCH73HTRSVG2YIHFCOU&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_126&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCGCH73HTRSVG2Y.SEARCH&ssid=z1goounlds0000001707114588306,MOREBYTE 4gb 2.0 USB Pen Drive/Flash Drive with Metal Body External Storage Device 4 GB Pen Drive  (Black),4.2,306 Ratings , 17 Reviews,₹317,₹329,3% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': '4gb 2.0 USB Pen Drive/Flash Drive with Metal Body External Storage Device', 'Opening Mechanism': 'standard', 'Read Speed': '130 MB/s', 'Write Speed': '480 MB/s', 'Other Features': 'Compatible with All Desktop, Laptop an Mobile ,Gives you a very high speed data transfer with a brand of innovation abd trust', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects only', 'Warranty Service Type': 'Carry- in', 'Not Covered in Warranty': 'Physically Damaged', 'Warranty Summary': 'Warranty is limited to Manufacturing defects only', 'International Warranty': '5 Year', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/hp-x760w-128-pen-drive/p/itm26a4b0322d996?pid=ACCFYFWTDNN6G9RH&lid=LSTACCFYFWTDNN6G9RH1FAHIU&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_127&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCFYFWTDNN6G9RH.SEARCH&ssid=z1goounlds0000001707114588306,"HP X760W 128 Pen Drive  (Gold, Silver)",4.1,135 Ratings , 11 Reviews,"₹1,127","₹4,000",71% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 17% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'X760W', 'Read Speed': 'Up to 75 Mbps', 'Part Number': 'HPFD760L-128', 'Width': '12 mm', 'Height': '4.5 mm', 'Depth': '48.8 mm', 'Weight': '4.9 g', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects', 'Warranty Service Type': 'Carry-in', 'Not Covered in Warranty': 'Any Physical Damages are Not Covered in Warranty', 'Warranty Summary': '2 Years Limited Warranty for Regulatory Notice and Operating', 'Domestic Warranty': '2 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-ultra-dual-drive-go-type-c-32-gb-otg/p/itm71d9f02cddaf5?pid=ACCG7GXX4XMFWCXZ&lid=LSTACCG7GXX4XMFWCXZIT4EWP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_128&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCG7GXX4XMFWCXZ.SEARCH&ssid=z1goounlds0000001707114588306,"SanDisk Ultra Dual Drive Go Type C 32 GB OTG Drive  (Black, Type A to Type C)",4.2,172 Ratings , 12 Reviews,₹839,"₹1,050",20% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': 'Ultra Dual Drive Go Type C', 'Weight': '19 g', 'Other Features': 'Color depends only on stock availability', 'Net Quantity': '1'}}, {'Warranty': {'Warranty Summary': 'Manufacturer warranty', 'Domestic Warranty': '2 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-cruzer-blade-usb-flash-drive-black-red-3pc-8-gb-pen/p/itm227046b041d2a?pid=ACCEH7Z4T9TP8RQH&lid=LSTACCEH7Z4T9TP8RQHVZEEYO&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_129&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCEH7Z4T9TP8RQH.SEARCH&ssid=z1goounlds0000001707114588306,SanDisk Cruzer Blade USB Flash Drive (BLACK & RED) - 3Pc 8 GB Pen Drive  (Black),4.2,312 Ratings , 23 Reviews,"₹1,195","₹1,200",,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '3 Pendrive', 'Model Name': 'Cruzer Blade USB Flash Drive (BLACK & RED) - 3Pc', 'Pack of': 'Pack of 3', 'Net Quantity': '3'}}, {'Warranty': {'Covered in Warranty': 'Manufacturer Defect Only'}}]"
pendrive,https://www.flipkart.com/sandisk-sdddc4-512g-i35-512-gb-otg-drive/p/itmd8e2a6b633bcb?pid=ACCFURCCEPMEHXK8&lid=LSTACCFURCCEPMEHXK8IICNMQ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_130&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCFURCCEPMEHXK8.SEARCH&ssid=z1goounlds0000001707114588306,"SanDisk SDDDC4-512G-I35 512 GB OTG Drive  (Silver, Type A to Type C)",4.1,"1,182 Ratings ", 123 Reviews,"₹4,265","₹7,000",39% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 10% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'No cost EMI ₹474/month. Standard EMI also available T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'SDDDC4-512G-I35', 'Read Speed': '150 MB/s', 'Supported OS': 'Mac OS X, Android', 'Other Features': 'Move Files Quickly to Your Computer, Automatically Back Up with Sandisk Memory Zone App, Easily Attach to Keychains, Easily Transfer Files Across Your Type-C and Type-A Devices', 'Net Quantity': '1'}}, {'Warranty': {'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/hp-x760w-64-pen-drive/p/itm26a4b0322d996?pid=ACCFYFWTVP7SVE7G&lid=LSTACCFYFWTVP7SVE7G5TED9G&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_131&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCFYFWTVP7SVE7G.SEARCH&ssid=z1goounlds0000001707114588306,"HP X760W 64 Pen Drive  (Gold, Silver)",4.2,480 Ratings , 37 Reviews,₹599,"₹1,214",50% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 15% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'X760W', 'Read Speed': 'Up to 75 Mbps', 'Part Number': 'HPFD760L-64', 'Width': '12 mm', 'Height': '4.5 mm', 'Depth': '48.8 mm', 'Weight': '4.9 mm', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects', 'Warranty Service Type': 'Carry-in', 'Not Covered in Warranty': 'Any Physical Damages are Not Covered in Warranty', 'Warranty Summary': '2 Years Limited Warranty for Regulatory Notice and Operating', 'Domestic Warranty': '2 Year'}}]"
pendrive,https://www.flipkart.com/hp-gns-v220w-128-gb-pen-drive/p/itm5e1e4b44944d0?pid=ACCGS9FGTDD3JB9H&lid=LSTACCGS9FGTDD3JB9HLKEJQS&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_132&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCGS9FGTDD3JB9H.SEARCH&ssid=z1goounlds0000001707114588306,HP GNS v220w 128 GB Pen Drive  (Silver),3.6,"6,511 Ratings ", 811 Reviews,₹474,₹999,52% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 5% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'General': {'Sales Package': '1 pendrive, 1 mobile OTG', 'Model Name': 'GNS v220w', 'Read Speed': 'upto 30mbps', 'Pack of': 'Pack of 2', 'Write Speed': 'upto 20mbps', 'Net Quantity': '2'}}, {'Warranty': {'Covered in Warranty': 'manufacturing defacts', 'Warranty Service Type': 'carry in', 'Not Covered in Warranty': 'physical damage', 'Warranty Summary': '7 Day replacement warranty', 'International Warranty': '0 Year', 'Domestic Warranty': '2 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-sdddc2-064g-64-otg-drive/p/itm327ddd7c64c8a?pid=ACCG7MK4X94PHAKY&lid=LSTACCG7MK4X94PHAKY1DLZRE&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_133&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCG7MK4X94PHAKY.SEARCH&ssid=z1goounlds0000001707114588306,"SanDisk SDDDC2-064G 64 OTG Drive  (Black, Silver, Type A to Type C)",4.3,76 Ratings , 3 Reviews,₹994,"₹1,650",39% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'SDDDC2-064G', 'Net Quantity': '1'}}, {'Warranty': {'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/sandisk-cruzer-blade-usb-drive-16-gb-pen/p/itmf3qxqvj7a74fh?pid=ACCFN6VGHG5FZTCC&lid=LSTACCFN6VGHG5FZTCCQHKWYC&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_4_134&otracker=nmenu_sub_Electronics_0_Pendrives&iid=6cad91fb-a954-45ec-863e-a64869e72e9a.ACCFN6VGHG5FZTCC.SEARCH&ssid=z1goounlds0000001707114588306,SanDisk CRUZER BLADE USB DRIVE 16 GB Pen Drive  (Black),4.1,340 Ratings , 32 Reviews,₹449,₹450,,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1', 'Model Name': 'CRUZER BLADE USB DRIVE', 'Write Speed': '10 MB', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'PHYISCALLY DAMAGED', 'Warranty Service Type': 'FROM SERVICE CENTER', 'Warranty Summary': '5-year Limited Warranty', 'Domestic Warranty': '5 Year'}}]"
